unit_code;cocunut;ctype_code;ctype_name;rating;default_flag;dqi
AVAL;321415;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;142912;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;173642;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;886801;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;281736;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;521007;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;132187;3;Corporates;CORP_10;T;OK
TBSK;304566;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;209361;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;166491;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;446431;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;476658;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702511;3;Corporates;CORP_10;T;OK
RLUA;321278;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;225778;3;Corporates;CORP_10;T;OK
RLBG;231354;6;Small Medium Business (SMB);SME_10;T;OK
RBI;756958;3;Corporates;CORP_10;T;OK
AVAL;241351;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;125200;3;Corporates;CORP_10;T;OK
RBBG;164883;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;310800;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;710454;3;Corporates;CORP_10;T;OK
RBBG;97633;3;Corporates;CORP_10;T;OK
TLSK;1064715;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;732931;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;183012;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;234930;6;Small Medium Business (SMB);SME_10;T;OK
RBI;71348;12;Central Goverment;SOV_10;T;OK
RBHR;289136;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;680953;3;Corporates;CORP_10;T;OK
RBRO;600834;3;Corporates;CORP_10;T;OK
RBHR;194480;39;Associations;CORP_10;T;OK
AVAL;394334;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;231418;3;Corporates;CORP_10;T;OK
AVAL;221495;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;135288;3;Corporates;CORP_10;T;OK
RBRU;764736;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;170945;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702772;36;Private Individual (Non-Retail);CORP_10;T;OK
RBBH;166720;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;442186;3;Corporates;CORP_10;T;OK
RBRO;687948;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;322844;3;Corporates;CORP_10;T;OK
RBAL;150940;3;Corporates;CORP_10;T;OK
ALEASS;702291;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1865674;3;Corporates;CORP_10;T;OK
RBHR;330056;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;314364;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;217074;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;708672;3;Corporates;CORP_10;T;OK
RBAL;214400;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;507761;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;1444240;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;140073;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;215018;3;Corporates;CORP_10;T;OK
RBCZ;91571;3;Corporates;CORP_10;T;OK
RBAL;439854;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;121690;6;Small Medium Business (SMB);SME_10;T;OK
RLSI;234905;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;271399;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;152881;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;106996;3;Corporates;CORP_10;T;OK
RBRU;530469;3;Corporates;CORP_10;T;OK
RBHU;172254;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;480260;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;212851;3;Corporates;CORP_10;T;OK
AVAL;311723;3;Corporates;CORP_10;T;OK
AVAL;209926;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;521281;3;Corporates;CORP_10;T;OK
RBHU;142885;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;796001;62;Retail customers with Non-Retail treatment;CORP_10;T;OK
RBHR;739239;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;596035;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;345100;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;750570;3;Corporates;CORP_10;T;OK
RBBG;126623;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;225645;3;Corporates;CORP_10;T;OK
RBHU;193535;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;281725;6;Small Medium Business (SMB);SME_10;T;OK
RBI;1449166;3;Corporates;CORP_10;T;OK
RLBG;308690;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;475022;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;1850777;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;86134;3;Corporates;CORP_10;T;OK
RBI;163406;3;Corporates;CORP_10;T;OK
RBCZ;143680;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;238614;6;Small Medium Business (SMB);CORP_10;T;OK
AVAL;209313;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;298068;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;848524;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;123632;3;Corporates;CORP_10;T;OK
RBBH;881323;62;Retail customers with Non-Retail treatment;CORP_10;T;OK
RBHR;1339436;3;Corporates;CORP_10;T;OK
RLBG;182756;3;Corporates;CORP_10;T;OK
TBSK;751926;3;Corporates;CORP_10;T;OK
RBHR;711851;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;394750;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;688963;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;714983;3;Corporates;CORP_10;T;OK
TBSK;799933;3;Corporates;CORP_10;T;OK
RBBH;127714;4;Government-Owned Commercial Undertaking;CORP_10;T;OK
AVAL;307628;3;Corporates;CORP_10;T;OK
AVAL;220660;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;721917;3;Corporates;CORP_10;T;OK
AVAL;315052;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;612828;3;Corporates;CORP_10;T;OK
RBBH;163108;3;Corporates;CORP_10;T;OK
AVAL;178341;4;Government-Owned Commercial Undertaking;CORP_10;T;OK
ALEASS;702262;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;756393;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;767872;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;146115;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108406;3;Corporates;CORP_10;T;OK
TBSK;797860;3;Corporates;CORP_10;T;OK
RBHR;107760;3;Corporates;CORP_10;T;OK
AVAL;178997;4;Government-Owned Commercial Undertaking;CORP_10;T;OK
RBRO;154801;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;224792;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;142216;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;72306;3;Corporates;CORP_10;T;OK
ALEASS;710449;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;552003;3;Corporates;CORP_10;T;OK
RBCZ;533358;3;Corporates;CORP_10;T;OK
RAL;109265;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;219113;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;929257;6;Small Medium Business (SMB);SME_10;T;OK
RLRU;493721;3;Corporates;CORP_10;T;OK
CASRS;2129231;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;321592;6;Small Medium Business (SMB);SME_10;T;OK
RBKO;288756;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;710496;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;195865;3;Corporates;CORP_10;T;OK
RBBG;174575;3;Corporates;CORP_10;T;OK
RBBH;127090;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;1529493;3;Corporates;CORP_10;T;OK
RBRU;283881;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;153694;3;Corporates;CORP_10;T;OK
AVAL;306881;3;Corporates;CORP_10;T;OK
AVAL;194621;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;297106;3;Corporates;CORP_10;T;OK
CASRS;173621;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;149511;3;Corporates;CORP_10;T;OK
AVAL;222322;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;157167;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;143159;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;1434168;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;123397;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;235221;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;497825;3;Corporates;CORP_10;T;OK
AVAL;538353;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;149224;3;Corporates;CORP_10;T;OK
RBCZ;716201;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;173122;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;127952;3;Corporates;CORP_10;T;OK
RBRO;706028;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;107893;3;Corporates;CORP_10;T;OK
TBSK;101959;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;208920;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;310002;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;91708;3;Corporates;CORP_10;T;OK
AVAL;317010;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;652737;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;200017;3;Corporates;CORP_10;T;OK
AREALE;710438;3;Corporates;CORP_10;T;OK
RBBG;186636;3;Corporates;CORP_10;T;OK
RBBY;505425;3;Corporates;CORP_10;T;OK
RBRO;463939;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;678791;3;Corporates;CORP_10;T;OK
RBCZ;798141;6;Small Medium Business (SMB);SME_10;T;OK
RLSI;393761;6;Small Medium Business (SMB);SME_10;T;OK
RBILEG;177332;3;Corporates;CORP_10;T;OK
AVAL;268449;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;155477;3;Corporates;CORP_10;T;OK
RBRU;169137;3;Corporates;CORP_10;T;OK
RBAL;171574;3;Corporates;CORP_10;T;OK
RBRU;623151;3;Corporates;CORP_10;T;OK
AVAL;210059;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;181504;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;194652;3;Corporates;CORP_10;T;OK
RBHU;72413;3;Corporates;CORP_10;T;OK
RBBG;158914;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;128474;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;301517;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;1802567;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;491126;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;1021015;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;164509;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;288765;3;Corporates;CORP_10;T;OK
RBRO;432999;3;Corporates;CORP_10;T;OK
RBHR;107747;3;Corporates;CORP_10;T;OK
RBRS;222073;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;171140;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;463616;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;307470;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;228774;3;Corporates;CORP_10;T;OK
AVAL;1576458;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;75330;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;654226;3;Corporates;CORP_10;T;OK
AVAL;216742;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;173347;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;75631;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;140723;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;172408;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;192533;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;1150509;3;Corporates;CORP_10;T;OK
RBRO;808349;3;Corporates;CORP_10;T;OK
RBCZ;204953;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;736748;3;Corporates;CORP_10;T;OK
RLCZ;2050121;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;134080;3;Corporates;CORP_10;T;OK
RBBG;164062;3;Corporates;CORP_10;T;OK
RBRO;331228;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;293474;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;294294;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;229706;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;312273;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;1055117;3;Corporates;CORP_10;T;OK
AVAL;318852;6;Small Medium Business (SMB);SME_10;T;OK
RPL;117158;3;Corporates;CORP_10;T;OK
RBRS;1031766;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;165865;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;542630;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;597142;16;GROUP Corporate;CORP_10;T;OK
RBHR;518659;3;Corporates;CORP_10;T;OK
AVAL;188417;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;448170;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;701918;3;Corporates;CORP_10;T;OK
RLCZ;914216;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;171556;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;496333;18;Specialised Lending Project (excl. Commodity);SLOT_PF_6.5;T;OK
AREALE;702339;3;Corporates;CORP_10;T;OK
RBRO;245492;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;493599;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;131966;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;626118;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;146401;3;Corporates;CORP_10;T;OK
RBI;435331;11;Banks;FIN_10;T;OK
RBCZ;168709;3;Corporates;CORP_10;T;OK
RBCZ;486086;3;Corporates;CORP_10;T;OK
AREALE;710444;3;Corporates;CORP_10;T;OK
RBRU;186408;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;125345;6;Small Medium Business (SMB);CORP_10;T;OK
TBSK;944429;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;182698;3;Corporates;CORP_10;T;OK
AVAL;215898;3;Corporates;CORP_10;T;OK
RBRU;209532;3;Corporates;CORP_10;T;OK
TBSK;210370;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;850518;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;259453;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;164949;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;790143;3;Corporates;CORP_10;T;OK
RBCZ;185891;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;166714;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;161045;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;231452;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;511430;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108100;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;178453;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;282730;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;166290;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;134224;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;132436;3;Corporates;CORP_10;T;OK
RBHU;132543;3;Corporates;CORP_10;T;OK
RBBH;302729;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;492446;3;Corporates;CORP_10;T;OK
RBRO;247192;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;178135;6;Small Medium Business (SMB);SME_10;T;OK
RBKO;164836;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1810632;3;Corporates;CORP_10;T;OK
RBRU;628403;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;327371;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;306146;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;138741;3;Corporates;CORP_10;T;OK
RBHR;109010;3;Corporates;CORP_10;T;OK
RBILEG;388642;3;Corporates;CORP_10;T;OK
TBSK;1504827;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;1355673;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;1612908;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;277155;6;Small Medium Business (SMB);SME_10;T;OK
RRRS;280218;3;Corporates;CORP_10;T;OK
RBI;325853;3;Corporates;CORP_10;T;OK
AVAL;220998;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;208174;3;Corporates;CORP_10;T;OK
RBHR;141965;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;846980;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;1328556;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;531835;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;153349;3;Corporates;CORP_10;T;OK
AVAL;176458;3;Corporates;CORP_10;T;OK
TBSK;1826618;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;432479;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;766957;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;710738;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;431209;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;116851;3;Corporates;CORP_10;T;OK
RBAL;607363;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;773067;3;Corporates;CORP_10;T;OK
TBSK;1490575;3;Corporates;CORP_10;T;OK
RBCZ;200392;3;Corporates;CORP_10;T;OK
RBHU;449680;3;Corporates;CORP_10;T;OK
RBRO;248048;38;Leasing (Corporate/Stand-alone);CORP_10;T;OK
RBHU;138814;6;Small Medium Business (SMB);CORP_10;T;OK
AVAL;345258;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;116963;3;Corporates;CORP_10;T;OK
TBSK;235444;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;271174;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;196722;39;Associations;CORP_10;T;OK
RBRO;1328588;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;190962;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;128372;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;871840;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;755440;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;110209;3;Corporates;CORP_10;T;OK
RBHU;132637;3;Corporates;CORP_10;T;OK
RBRS;451149;6;Small Medium Business (SMB);SME_10;T;OK
B2WTC;41099;11;Banks;FIN_10;T;OK
RBRO;312000;3;Corporates;CORP_10;T;OK
RBRU;934342;3;Corporates;CORP_10;T;OK
AVAL;345793;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;106433;3;Corporates;CORP_10;T;OK
AVAL;448377;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;89007;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;738447;3;Corporates;CORP_10;T;OK
AVAL;474850;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;490625;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;763960;3;Corporates;CORP_10;T;OK
RBHU;1601797;34;Other Administrative Body or Non-Commercial Undertaking;CORP_10;T;OK
RLRO;214746;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;160486;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;957890;39;Associations;CORP_10;T;OK
AVAL;318903;6;Small Medium Business (SMB);SME_10;T;OK
RBI;1214296;3;Corporates;CORP_10;T;OK
RBI;1345456;3;Corporates;CORP_10;T;OK
RBHR;452745;3;Corporates;CORP_10;T;OK
RBHU;188217;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;652868;3;Corporates;CORP_10;T;OK
AVAL;344968;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;493734;3;Corporates;CORP_10;T;OK
AVAL;216350;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;222300;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;209608;3;Corporates;CORP_10;T;OK
RBI;70001;11;Banks;FIN_10;T;OK
TBSK;811595;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;689781;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108116;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;166336;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;298746;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;176015;6;Small Medium Business (SMB);SME_10;T;OK
RBI;280577;12;Central Goverment;SOV_10;T;OK
RBCZ;176048;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;156736;3;Corporates;CORP_10;T;OK
TLSK;100909;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;106711;3;Corporates;CORP_10;T;OK
RBHR;108801;3;Corporates;CORP_10;T;OK
RBHU;73397;39;Associations;CORP_10;T;OK
RFACTOR;742903;3;Corporates;CORP_10;T;OK
RBHU;693653;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;806980;6;Small Medium Business (SMB);SME_10;T;OK
RBI;41364;3;Corporates;CORP_10;T;OK
RLBH;205232;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;185844;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;181538;6;Small Medium Business (SMB);SME_10;T;OK
RLCZ;267285;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1448128;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;293118;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;485692;3;Corporates;CORP_10;T;OK
RBHR;225353;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;313525;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;167383;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;117314;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;523207;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;519582;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;180096;3;Corporates;CORP_10;T;OK
RLRO;177266;3;Corporates;CORP_10;T;OK
RLCZ;267339;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;331227;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;1481120;3;Corporates;CORP_10;T;OK
RBI;164642;11;Banks;FIN_10;T;OK
RLUA;281402;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;267773;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;146343;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;442019;3;Corporates;CORP_10;T;OK
AVAL;179544;3;Corporates;CORP_10;T;OK
RBHR;108069;3;Corporates;CORP_10;T;OK
TBSK;1455526;3;Corporates;CORP_10;T;OK
RBBG;151927;6;Small Medium Business (SMB);SME_10;T;OK
RBILEG;872523;3;Corporates;CORP_10;T;OK
RBHU;75025;3;Corporates;CORP_10;T;OK
RBRO;680590;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;171783;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;153922;6;Small Medium Business (SMB);SME_10;T;OK
RBI;2347;3;Corporates;CORP_10;T;OK
RBI;712101;3;Corporates;CORP_10;T;OK
RBHR;108064;6;Small Medium Business (SMB);CORP_10;T;OK
RBRU;1059459;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;136078;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;194971;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;716908;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;388717;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;247820;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;152514;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;1421212;18;Specialised Lending Project (excl. Commodity);SLOT_RE_6.5;T;OK
TBSK;1611383;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;710428;3;Corporates;CORP_10;T;OK
RBRU;590533;3;Corporates;CORP_10;T;OK
TBSK;128849;3;Corporates;CORP_10;T;OK
RBRO;591013;39;Associations;CORP_10;T;OK
RBRO;135273;3;Corporates;CORP_10;T;OK
RBRO;307189;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;512290;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1206114;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;596274;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;733658;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;441057;3;Corporates;CORP_10;T;OK
RBAL;185083;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;318829;6;Small Medium Business (SMB);SME_10;T;OK
B2WTC;1628547;3;Corporates;CORP_10;T;OK
RLRU;1779028;3;Corporates;CORP_10;T;OK
RBCZ;203986;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;176762;18;Specialised Lending Project (excl. Commodity);SLOT_RE_6.5;T;OK
RBI;27890;26;Finance Companies - supervised;FIN_10;T;OK
RBRU;1589974;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;183919;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;304172;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;90332;3;Corporates;CORP_10;T;OK
RBHU;171840;3;Corporates;CORP_10;T;OK
AVAL;341072;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;504085;6;Small Medium Business (SMB);SME_10;T;OK
RFACTOR;742898;3;Corporates;CORP_10;T;OK
RBRO;106481;3;Corporates;CORP_10;T;OK
RBCZ;490983;3;Corporates;CORP_10;T;OK
RBRO;464199;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;1606101;3;Corporates;CORPL_10;T;OK
RBRO;196601;3;Corporates;CORP_10;T;OK
RBILEG;450265;3;Corporates;CORP_10;T;OK
AVAL;306671;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;171122;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;216419;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;284812;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;111718;3;Corporates;CORP_10;T;OK
RBRU;180252;3;Corporates;CORP_10;T;OK
RBCZ;281889;3;Corporates;CORP_10;T;OK
RBRU;112303;3;Corporates;CORP_10;T;OK
RBRU;656185;3;Corporates;CORP_10;T;OK
RBBG;280977;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;128326;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;172930;3;Corporates;CORP_10;T;OK
